"";"round";"good";"seller";"buyer";"price";"quantity"
"1";0;"cookies";"quotebuy_1";"quotebuy_0";0,264539;4037,383377
"2";0;"cookies";"quotebuy_1";"quotebuy_0";0,47729;1945,961946
"3";0;"cookies";"quotebuy_1";"quotebuy_0";0,124143;3298,204344
"4";0;"cookies";"quotebuy_1";"quotebuy_0";0,946838;738,729941
"5";0;"cookies";"quotebuy_1";"quotebuy_0";0,036212;729,373297
"6";0;"cookies";"quotebuy_1";"quotebuy_0";0,176682;8346,76172
"7";0;"cookies";"quotebuy_1";"quotebuy_0";0,959784;1155,647994
"8";0;"cookies";"quotebuy_1";"quotebuy_0";0,795904;2916,391972
"9";0;"cookies";"quotebuy_1";"quotebuy_0";0,259999;9339,963903
"10";0;"cookies";"quotebuy_1";"quotebuy_0";0,805765;515,014761
"11";0;"cookies";"quotebuy_1";"quotebuy_0";0,105694;123,253587
"12";0;"cookies";"quotebuy_1";"quotebuy_0";0,204471;7417,738637
"13";0;"cookies";"quotebuy_1";"quotebuy_0";0,006923;6715,227192
"14";0;"cookies";"quotebuy_1";"quotebuy_0";0,46456;433,702826
"15";0;"cookies";"quotebuy_1";"quotebuy_0";0,390364;1473,795998
"16";0;"cookies";"quotebuy_1";"quotebuy_0";0,404656;232,119866
"17";0;"cookies";"quotebuy_1";"quotebuy_0";0,724258;5855,19068
"18";0;"cookies";"quotebuy_1";"quotebuy_0";0,746524;1587,771482
"19";0;"cookies";"quotebuy_1";"quotebuy_0";0,062159;6924,80186
"20";0;"cookies";"quotebuy_1";"quotebuy_0";0,224814;1359,193934
"21";0;"cookies";"quotebuy_1";"quotebuy_0";0,594343;1904,29115
"22";0;"cookies";"quotebuy_1";"quotebuy_0";0,28277;6477,767952
"23";0;"cookies";"quotebuy_1";"quotebuy_0";0,857094;1157,946595
"24";0;"cookies";"quotebuy_1";"quotebuy_0";0,937508;1210,602299
"25";0;"cookies";"quotebuy_1";"quotebuy_0";0,23857;1492,049058
"26";0;"cookies";"quotebuy_1";"quotebuy_0";0,546732;1338,307256
"27";0;"cookies";"quotebuy_1";"quotebuy_0";0,511625;961,236792
"28";0;"cookies";"quotebuy_1";"quotebuy_0";0,382626;6221,126174
"29";0;"cookies";"quotebuy_1";"quotebuy_0";0,499992;5336,928803
"30";0;"cookies";"quotebuy_1";"quotebuy_0";0,156482;5935,018321
"31";0;"cookies";"quotebuy_1";"quotebuy_0";0,926607;6689,120847
"32";0;"cookies";"quotebuy_1";"quotebuy_0";0,434136;159,721738
"33";0;"cookies";"quotebuy_1";"quotebuy_0";0,99146;1396,310913
"34";0;"cookies";"quotebuy_1";"quotebuy_0";0,976587;738,780903
"35";0;"cookies";"quotebuy_1";"quotebuy_0";0,017298;2413,049849
"36";0;"cookies";"quotebuy_1";"quotebuy_0";0,356108;304,113861
"37";0;"cookies";"quotebuy_1";"quotebuy_0";0,97577;2339,387447
"38";0;"cookies";"quotebuy_1";"quotebuy_0";0,461058;1304,807329
"39";0;"cookies";"quotebuy_1";"quotebuy_0";0,107217;5819,474309
"40";0;"cookies";"quotebuy_1";"quotebuy_0";0,98154;4000,348373
"41";0;"cookies";"quotebuy_1";"quotebuy_0";0,877056;1938,759643
"42";0;"cookies";"quotebuy_1";"quotebuy_0";0,480945;5465,827013
"43";0;"cookies";"quotebuy_1";"quotebuy_0";0,334403;3018,094301
"44";0;"cookies";"quotebuy_1";"quotebuy_0";0,369275;6087,032989
"45";0;"cookies";"quotebuy_1";"quotebuy_0";0,303439;37,882972
"46";0;"cookies";"quotebuy_1";"quotebuy_0";0,323155;1006,35608
"47";0;"cookies";"quotebuy_1";"quotebuy_0";0,601771;877,65711
"48";0;"cookies";"quotebuy_1";"quotebuy_0";0,967284;2942,877493
"49";0;"cookies";"quotebuy_1";"quotebuy_0";0,273696;5483,319726
"50";0;"cookies";"quotebuy_1";"quotebuy_0";0,502724;7428,030358
"51";0;"cookies";"quotebuy_1";"quotebuy_0";0,544145;3455,08304
"52";0;"cookies";"quotebuy_1";"quotebuy_0";0,336065;6315,061181
"53";0;"cookies";"quotebuy_1";"quotebuy_0";0,159795;825,14836
"54";0;"cookies";"quotebuy_1";"quotebuy_0";0,824821;585,472412
"55";0;"cookies";"quotebuy_1";"quotebuy_0";0,151024;6155,881295
"56";0;"cookies";"quotebuy_1";"quotebuy_0";0,454491;4685,836594
"57";0;"cookies";"quotebuy_1";"quotebuy_0";0,975583;2942,85012
"58";0;"cookies";"quotebuy_1";"quotebuy_0";0,37601;1446,9171
"59";0;"cookies";"quotebuy_1";"quotebuy_0";0,483626;33,392627
"60";0;"cookies";"quotebuy_1";"quotebuy_0";0,034324;986,220944
"61";0;"cookies";"quotebuy_1";"quotebuy_0";0,396927;5170,768417
"62";0;"cookies";"quotebuy_1";"quotebuy_0";0,555403;3573,899803
"63";0;"cookies";"quotebuy_1";"quotebuy_0";0,586584;192,548805
"64";0;"cookies";"quotebuy_1";"quotebuy_0";0,392889;9151,967592
"65";0;"cookies";"quotebuy_1";"quotebuy_0";0,160427;4705,164581
"66";0;"cookies";"quotebuy_1";"quotebuy_0";0,443128;2762,578676
