"";"round";"good";"seller";"buyer";"price";"quantity"
"1";0;"cookies";"buy_1";"buy_0";0,640725;80,601671
"2";0;"cookies";"buy_1";"buy_0";0,917776;2677,210241
"3";0;"cookies";"buy_1";"buy_0";0,111857;8973,984295
"4";0;"cookies";"buy_1";"buy_0";0,18145;1756,71755
"5";0;"cookies";"buy_1";"buy_0";0,192646;2778,433985
"6";0;"cookies";"buy_1";"buy_0";0,784989;6214,576761
"7";0;"cookies";"buy_1";"buy_0";0,592272;3180,858682
"8";0;"cookies";"buy_1";"buy_0";0,435191;159,150167
"9";0;"cookies";"buy_1";"buy_0";0,159308;2940,746203
"10";0;"cookies";"buy_1";"buy_0";0,439036;535,556023
"11";0;"cookies";"buy_1";"buy_0";0,155296;4679,443851
"12";0;"cookies";"buy_1";"buy_0";0,66063;765,489451
"13";0;"cookies";"buy_1";"buy_0";0,740985;1239,113467
"14";0;"cookies";"buy_1";"buy_0";0,045628;1625,33971
"15";0;"cookies";"buy_1";"buy_0";0,005806;7563,058248
"16";0;"cookies";"buy_1";"buy_0";0,645323;16,921686
"17";0;"cookies";"buy_1";"buy_0";0,896722;588,765161
"18";0;"cookies";"buy_1";"buy_0";0,622344;2175,413738
"19";0;"cookies";"buy_1";"buy_0";0,436151;3350,644275
"20";0;"cookies";"buy_1";"buy_0";0,34036;277,371579
"21";0;"cookies";"buy_1";"buy_0";0,078745;4746,980674
"22";0;"cookies";"buy_1";"buy_0";0,769745;19,139494
"23";0;"cookies";"buy_1";"buy_0";0,263944;6470,198626
"24";0;"cookies";"buy_1";"buy_0";0,771228;1038,312964
"25";0;"cookies";"buy_1";"buy_0";0,943259;268,127895
"26";0;"cookies";"buy_1";"buy_0";0,591374;83,334475
"27";0;"cookies";"buy_1";"buy_0";0,09787;9084,032263
"28";0;"cookies";"buy_1";"buy_0";0,65313;3552,448169
"29";0;"cookies";"buy_1";"buy_0";0,045489;1190,15288
"30";0;"cookies";"buy_1";"buy_0";0,748107;891,909517
"31";0;"cookies";"buy_1";"buy_0";0,271323;3720,608938
"32";0;"cookies";"buy_1";"buy_0";0,873973;1236,216701
"33";0;"cookies";"buy_1";"buy_0";0,46483;5978,886464
"34";0;"cookies";"buy_1";"buy_0";0,878316;2515,579412
"35";0;"cookies";"buy_1";"buy_0";0,891995;3780,900643
"36";0;"cookies";"buy_1";"buy_0";0,184538;6184,023464
"37";0;"cookies";"buy_1";"buy_0";0,943425;744,09539
"38";0;"cookies";"buy_1";"buy_0";0,125166;5645,307633
"39";0;"cookies";"buy_1";"buy_0";0,882341;938,172072
"40";0;"cookies";"buy_1";"buy_0";0,394284;596,064503
"41";0;"cookies";"buy_1";"buy_0";0,073346;8628,521646
"42";0;"cookies";"buy_1";"buy_0";0,785656;1226,994796
"43";0;"cookies";"buy_1";"buy_0";0,099236;4482,259926
"44";0;"cookies";"buy_1";"buy_0";0,411595;2835,278562
"45";0;"cookies";"buy_1";"buy_0";0,722278;1654,054066
"46";0;"cookies";"buy_1";"buy_0";0,974919;504,73781
"47";0;"cookies";"buy_1";"buy_0";0,089089;4059,338196
"48";0;"cookies";"buy_1";"buy_0";0,711303;3263,210566
"49";0;"cookies";"buy_1";"buy_0";0,888619;207,31616
"50";0;"cookies";"buy_1";"buy_0";0,336748;2060,057773
"51";0;"cookies";"buy_1";"buy_0";0,31422;9873,004502
"52";0;"cookies";"buy_1";"buy_0";0,436036;1518,20673
"53";0;"cookies";"buy_1";"buy_0";0,273487;1940,924074
"54";0;"cookies";"buy_1";"buy_0";0,551606;204,435418
"55";0;"cookies";"buy_1";"buy_0";0,215519;9235,287245
"56";0;"cookies";"buy_1";"buy_0";0,393064;3814,503744
"57";0;"cookies";"buy_1";"buy_0";0,109879;7056,911773
"58";0;"cookies";"buy_1";"buy_0";0,355543;626,064141
"59";0;"cookies";"buy_1";"buy_0";0,60695;441,650522
"60";0;"cookies";"buy_1";"buy_0";0,422067;1751,377219
"61";0;"cookies";"buy_1";"buy_0";0,383649;544,596414
"62";0;"cookies";"buy_1";"buy_0";0,291842;1873,547457
"63";0;"cookies";"buy_1";"buy_0";0,380117;98,416333
"64";0;"cookies";"buy_1";"buy_0";0,761181;3017,850693
"65";0;"cookies";"buy_1";"buy_0";0,839646;3655,037988
"66";0;"cookies";"buy_1";"buy_0";0,710971;199,90972
"67";0;"cookies";"buy_1";"buy_0";0,153423;2694,374341
"68";0;"cookies";"buy_1";"buy_0";0,965632;1075,359175
"69";0;"cookies";"buy_1";"buy_0";0,360828;610,514419
"70";0;"cookies";"buy_1";"buy_0";0,909518;524,134214
"71";0;"cookies";"buy_1";"buy_0";0,880645;531,012206
"72";0;"cookies";"buy_1";"buy_0";0,183067;5495,643592
"73";0;"cookies";"buy_1";"buy_0";0,751557;2067,755938
"74";0;"cookies";"buy_1";"buy_0";0,336353;2488,066667
"75";0;"cookies";"buy_1";"buy_0";0,019092;9892,883737
"76";0;"cookies";"buy_1";"buy_0";0,889841;1985,413805
"77";0;"cookies";"buy_1";"buy_0";0,558499;347,618015
"78";0;"cookies";"buy_1";"buy_0";0,467412;5501,931152
"79";0;"cookies";"buy_1";"buy_0";0,780798;1160,492117
"80";0;"cookies";"buy_1";"buy_0";0,919498;3485,307072
"81";0;"cookies";"buy_1";"buy_0";0,618873;2564,489545
"82";0;"cookies";"buy_1";"buy_0";0,095433;3196,440533
"83";0;"cookies";"buy_1";"buy_0";0,68868;1467,925961
"84";0;"cookies";"buy_1";"buy_0";0,171198;3469,878588
"85";0;"cookies";"buy_1";"buy_0";0,185176;2025,711027
"86";0;"cookies";"buy_1";"buy_0";0,860126;189,340379
"87";0;"cookies";"buy_1";"buy_0";0,931239;228,611355
"88";0;"cookies";"buy_1";"buy_0";0,766403;787,926077
"89";0;"cookies";"buy_1";"buy_0";0,792966;49,320526
"90";0;"cookies";"buy_1";"buy_0";0,454524;9837,650273
"91";0;"cookies";"buy_1";"buy_0";0,99268;1175,964307
"92";0;"cookies";"buy_1";"buy_0";0,384337;1948,943722
"93";0;"cookies";"buy_1";"buy_0";0,516759;7033,82834
"94";0;"cookies";"buy_1";"buy_0";0,119746;548,420927
"95";0;"cookies";"buy_1";"buy_0";0,308917;5505,976992
"96";0;"cookies";"buy_1";"buy_0";0,60425;5445,270238
"97";0;"cookies";"buy_1";"buy_0";0,729811;4312,740481
"98";0;"cookies";"buy_1";"buy_0";0,064992;5528,406008
"99";0;"cookies";"buy_1";"buy_0";0,316503;424,047635
"100";0;"cookies";"buy_1";"buy_0";0,584929;476,872037
"101";0;"cookies";"buy_1";"buy_0";0,529703;4810,249442
"102";0;"cookies";"buy_1";"buy_0";0,623121;2499,703788
"103";0;"cookies";"buy_1";"buy_0";0,068555;9042,366293
"104";0;"cookies";"buy_1";"buy_0";0,26243;88,136886
"105";0;"cookies";"buy_1";"buy_0";0,081091;1853,872369
"106";0;"cookies";"buy_1";"buy_0";0,791983;2172,751866
"107";0;"cookies";"buy_1";"buy_0";0,467935;1021,371742
"108";0;"cookies";"buy_1";"buy_0";0,062231;29,2311
"109";0;"cookies";"buy_1";"buy_0";0,451023;2602,831177
"110";0;"cookies";"buy_1";"buy_0";0,97833;821,416595
"111";0;"cookies";"buy_1";"buy_0";0,366114;3415,301502
"112";0;"cookies";"buy_1";"buy_0";0,225345;5545,074193
"113";0;"cookies";"buy_1";"buy_0";0,243373;8540,771888
"114";0;"cookies";"buy_1";"buy_0";0,14456;9552,824342
"115";0;"cookies";"buy_1";"buy_0";0,375089;1938,433588
"116";0;"cookies";"buy_1";"buy_0";0,402564;44,392688
"117";0;"cookies";"buy_1";"buy_0";0,375544;1928,333602
"118";0;"cookies";"buy_1";"buy_0";0,873622;820,302729
"119";0;"cookies";"buy_1";"buy_0";0,694794;7047,401503
"120";0;"cookies";"buy_1";"buy_0";0,536442;4676,587527
"121";0;"cookies";"buy_1";"buy_0";0,680941;2315,459862
"122";0;"cookies";"buy_1";"buy_0";0,444442;2436,636549
"123";0;"cookies";"buy_1";"buy_0";0,552482;1245,30386
"124";0;"cookies";"buy_1";"buy_0";0,087038;596,274315
"125";0;"cookies";"buy_1";"buy_0";0,479474;212,130342
"126";0;"cookies";"buy_1";"buy_0";0,460347;820,072939
"127";0;"cookies";"buy_1";"buy_0";0,212924;3255,161844
"128";0;"cookies";"buy_1";"buy_0";0,095195;3247,125602
"129";0;"cookies";"buy_1";"buy_0";0,053623;2467,253562
"130";0;"cookies";"buy_1";"buy_0";0,696549;2755,352127
"131";0;"cookies";"buy_1";"buy_0";0,380084;4995,712947
"132";0;"cookies";"buy_1";"buy_0";0,012384;5944,724761
"133";0;"cookies";"buy_1";"buy_0";0,963232;4281,497884
"134";0;"cookies";"buy_1";"buy_0";0,149502;2398,31097
"135";0;"cookies";"buy_1";"buy_0";0,265148;5893,664196
