"";"round";"good";"seller";"buyer";"price";"quantity"
"1";0;"cookies";"sell_0";"sell_1";0,590807;1146,282688
"2";0;"cookies";"sell_0";"sell_1";0,919722;814,108698
"3";0;"cookies";"sell_0";"sell_1";0,230074;6268,793881
"4";0;"cookies";"sell_0";"sell_1";0,553802;2097,185043
"5";0;"cookies";"sell_0";"sell_1";0,576211;431,920135
"6";0;"cookies";"sell_0";"sell_1";0,756254;914,654472
"7";0;"cookies";"sell_0";"sell_1";0,31372;134,312101
"8";0;"cookies";"sell_0";"sell_1";0,25716;3542,320899
"9";0;"cookies";"sell_0";"sell_1";0,297497;3461,145452
"10";0;"cookies";"sell_0";"sell_1";0,039188;4807,878867
"11";0;"cookies";"sell_0";"sell_1";0,764914;2846,902568
"12";0;"cookies";"sell_0";"sell_1";0,232309;230,463966
"13";0;"cookies";"sell_0";"sell_1";0,022576;1201,342599
"14";0;"cookies";"sell_0";"sell_1";0,544278;4592,571371
"15";0;"cookies";"sell_0";"sell_1";0,804566;2945,89678
"16";0;"cookies";"sell_0";"sell_1";0,529252;1805,557971
"17";0;"cookies";"sell_0";"sell_1";0,480919;2314,840564
"18";0;"cookies";"sell_0";"sell_1";0,833035;560,759547
"19";0;"cookies";"sell_0";"sell_1";0,188534;1073,347488
"20";0;"cookies";"sell_0";"sell_1";0,981299;7,133866
"21";0;"cookies";"sell_0";"sell_1";0,944092;1473,831584
"22";0;"cookies";"sell_0";"sell_1";0,071316;213,97297
"23";0;"cookies";"sell_0";"sell_1";0,750452;248,672101
"24";0;"cookies";"sell_0";"sell_1";0,252811;1295,979609
"25";0;"cookies";"sell_0";"sell_1";0,030786;802,437781
"26";0;"cookies";"sell_0";"sell_1";0,168839;5266,383894
"27";0;"cookies";"sell_0";"sell_1";0,139956;1309,65061
"28";0;"cookies";"sell_0";"sell_1";0,459231;147,345234
"29";0;"cookies";"sell_0";"sell_1";0,184166;287,506078
"30";0;"cookies";"sell_0";"sell_1";0,112358;8654,487025
"31";0;"cookies";"sell_0";"sell_1";0,089874;3525,83973
"32";0;"cookies";"sell_0";"sell_1";0,940761;152,201064
"33";0;"cookies";"sell_0";"sell_1";0,555537;4278,492138
"34";0;"cookies";"sell_0";"sell_1";0,206277;3466,095905
"35";0;"cookies";"sell_0";"sell_1";0,679856;687,28148
"36";0;"cookies";"sell_0";"sell_1";0,329522;2844,671214
"37";0;"cookies";"sell_0";"sell_1";0,871112;7892,915329
"38";0;"cookies";"sell_0";"sell_1";0,62003;1528,049057
"39";0;"cookies";"sell_0";"sell_1";0,774913;3160,165636
"40";0;"cookies";"sell_0";"sell_1";0,12111;1371,683929
"41";0;"cookies";"sell_0";"sell_1";0,171651;4748,642246
"42";0;"cookies";"sell_0";"sell_1";0,846533;287,773527
"43";0;"cookies";"sell_0";"sell_1";0,13188;1612,465121
"44";0;"cookies";"sell_0";"sell_1";0,516816;6800,541386
"45";0;"cookies";"sell_0";"sell_1";0,659511;4006,105371
"46";0;"cookies";"sell_0";"sell_1";0,135891;3433,174177
"47";0;"cookies";"sell_0";"sell_1";0,115546;303,362731
"48";0;"cookies";"sell_0";"sell_1";0,563488;5850,942884
"49";0;"cookies";"sell_0";"sell_1";0,12568;150,550459
"50";0;"cookies";"sell_0";"sell_1";0,36647;1862,088624
"51";0;"cookies";"sell_0";"sell_1";0,015623;2476,149623
"52";0;"cookies";"sell_0";"sell_1";0,540676;5928,535553
"53";0;"cookies";"sell_0";"sell_1";0,617686;509,752599
"54";0;"cookies";"sell_0";"sell_1";0,572796;2801,123136
"55";0;"cookies";"sell_0";"sell_1";0,74174;1309,023291
"56";0;"cookies";"sell_0";"sell_1";0,480271;2754,934173
"57";0;"cookies";"sell_0";"sell_1";0,956057;569,775707
"58";0;"cookies";"sell_0";"sell_1";0,598083;739,942284
"59";0;"cookies";"sell_0";"sell_1";0,35105;138,592557
"60";0;"cookies";"sell_0";"sell_1";0,182227;3142,836735
"61";0;"cookies";"sell_0";"sell_1";0,342864;20,907097
"62";0;"cookies";"sell_0";"sell_1";0,053384;5000,056745
"63";0;"cookies";"sell_0";"sell_1";0,237931;2882,141226
"64";0;"cookies";"sell_0";"sell_1";0,211859;182,910347
"65";0;"cookies";"sell_0";"sell_1";0,697013;172,605103
"66";0;"cookies";"sell_0";"sell_1";0,759541;441,415029
"67";0;"cookies";"sell_0";"sell_1";0,349597;7810,416831
"68";0;"cookies";"sell_0";"sell_1";0,552175;1794,680477
"69";0;"cookies";"sell_0";"sell_1";0,374311;4540,277614
"70";0;"cookies";"sell_0";"sell_1";0,773378;3001,522223
"71";0;"cookies";"sell_0";"sell_1";0,160216;2402,001041
"72";0;"cookies";"sell_0";"sell_1";0,30029;569,15062
"73";0;"cookies";"sell_0";"sell_1";0,031023;6549,264775
"74";0;"cookies";"sell_0";"sell_1";0,167694;1450,805127
"75";0;"cookies";"sell_0";"sell_1";0,5805;151,34775
"76";0;"cookies";"sell_0";"sell_1";0,431929;1740,573476
"77";0;"cookies";"sell_0";"sell_1";0,355526;2263,512143
"78";0;"cookies";"sell_0";"sell_1";0,627248;3400,831816
"79";0;"cookies";"sell_0";"sell_1";0,765183;2055,731181
"80";0;"cookies";"sell_0";"sell_1";0,830068;35,146718
"81";0;"cookies";"sell_0";"sell_1";0,938761;1465,84983
"82";0;"cookies";"sell_0";"sell_1";0,883995;623,147029
"83";0;"cookies";"sell_0";"sell_1";0,494727;783,272136
"84";0;"cookies";"sell_0";"sell_1";0,470006;1535,123465
"85";0;"cookies";"sell_0";"sell_1";0,973873;7953,446762
"86";0;"cookies";"sell_0";"sell_1";0,676871;1458,069907
"87";0;"cookies";"sell_0";"sell_1";0,485223;364,870177
"88";0;"cookies";"sell_0";"sell_1";0,792316;1628,551383
"89";0;"cookies";"sell_0";"sell_1";0,170443;35,865575
"90";0;"cookies";"sell_0";"sell_1";0,231753;4885,002876
"91";0;"cookies";"sell_0";"sell_1";0,924883;327,801378
"92";0;"cookies";"sell_0";"sell_1";0,683522;1274,354339
"93";0;"cookies";"sell_0";"sell_1";0,267067;626,337662
"94";0;"cookies";"sell_0";"sell_1";0,392025;704,025739
"95";0;"cookies";"sell_0";"sell_1";0,131751;964,074298
"96";0;"cookies";"sell_0";"sell_1";0,881532;1751,335923
"97";0;"cookies";"sell_0";"sell_1";0,243075;859,618977
"98";0;"cookies";"sell_0";"sell_1";0,750088;3046,281711
"99";0;"cookies";"sell_0";"sell_1";0,423987;3897,320448
"100";0;"cookies";"sell_0";"sell_1";0,250328;3414,153281
"101";0;"cookies";"sell_0";"sell_1";0,628428;1301,868052
"102";0;"cookies";"sell_0";"sell_1";0,10656;4193,253114
"103";0;"cookies";"sell_0";"sell_1";0,378347;282,957187
"104";0;"cookies";"sell_0";"sell_1";0,184904;1633,991113
