"";"round";"good";"seller";"buyer";"price";"quantity"
"1";0;"cookies";"sell_0";"sell_1";0,090529;6434,619448
"2";0;"cookies";"sell_0";"sell_1";0,904756;4699,005488
"3";0;"cookies";"sell_0";"sell_1";0,444527;888,21117
"4";0;"cookies";"sell_0";"sell_1";0,019898;3716,767276
"5";0;"cookies";"sell_0";"sell_1";0,557016;902,788041
"6";0;"cookies";"sell_0";"sell_1";0,086817;5791,13876
"7";0;"cookies";"sell_0";"sell_1";0,893667;3538,583585
"8";0;"cookies";"sell_0";"sell_1";0,579767;4321,913556
"9";0;"cookies";"sell_0";"sell_1";0,117884;6424,590439
"10";0;"cookies";"sell_0";"sell_1";0,230175;3878,442947
"11";0;"cookies";"sell_0";"sell_1";0,845661;5505,632719
"12";0;"cookies";"sell_0";"sell_1";0,680257;690,537822
"13";0;"cookies";"sell_0";"sell_1";0,339556;4498,419309
"14";0;"cookies";"sell_0";"sell_1";0,399979;58,912399
"15";0;"cookies";"sell_0";"sell_1";0,829972;2053,53621
"16";0;"cookies";"sell_0";"sell_1";0,121268;4179,219197
"17";0;"cookies";"sell_0";"sell_1";0,103852;4992,573788
"18";0;"cookies";"sell_0";"sell_1";0,670018;1800,496352
"19";0;"cookies";"sell_0";"sell_1";0,871682;1094,041468
"20";0;"cookies";"sell_0";"sell_1";0,585066;83,393156
"21";0;"cookies";"sell_0";"sell_1";0,838631;3407,414139
"22";0;"cookies";"sell_0";"sell_1";0,14854;1682,680781
"23";0;"cookies";"sell_0";"sell_1";0,483325;2343,882636
"24";0;"cookies";"sell_0";"sell_1";0,373834;4389,903766
"25";0;"cookies";"sell_0";"sell_1";0,966591;454,016531
"26";0;"cookies";"sell_0";"sell_1";0,944328;882,285274
"27";0;"cookies";"sell_0";"sell_1";0,721025;6471,200714
"28";0;"cookies";"sell_0";"sell_1";0,500123;1829,308106
"29";0;"cookies";"sell_0";"sell_1";0,297391;679,04736
"30";0;"cookies";"sell_0";"sell_1";0,851668;1484,721554
"31";0;"cookies";"sell_0";"sell_1";0,441343;1840,611574
"32";0;"cookies";"sell_0";"sell_1";0,145774;2494,620967
"33";0;"cookies";"sell_0";"sell_1";0,761201;1174,924742
"34";0;"cookies";"sell_0";"sell_1";0,751591;481,468848
"35";0;"cookies";"sell_0";"sell_1";0,27794;1744,770091
"36";0;"cookies";"sell_0";"sell_1";0,014435;3189,570335
"37";0;"cookies";"sell_0";"sell_1";0,080002;2026,3687
"38";0;"cookies";"sell_0";"sell_1";0,449374;3412,361368
"39";0;"cookies";"sell_0";"sell_1";0,046211;954,306326
"40";0;"cookies";"sell_0";"sell_1";0,208683;2154,674593
"41";0;"cookies";"sell_0";"sell_1";0,059815;949,025243
"42";0;"cookies";"sell_0";"sell_1";0,715702;2455,548132
"43";0;"cookies";"sell_0";"sell_1";0,086294;3090,408897
"44";0;"cookies";"sell_0";"sell_1";0,130993;4545,899484
"45";0;"cookies";"sell_0";"sell_1";0,123414;125,970705
"46";0;"cookies";"sell_0";"sell_1";0,16046;1363,657779
"47";0;"cookies";"sell_0";"sell_1";0,528211;1654,11019
"48";0;"cookies";"sell_0";"sell_1";0,154947;932,489394
"49";0;"cookies";"sell_0";"sell_1";0,417314;1011,542699
"50";0;"cookies";"sell_0";"sell_1";0,127131;209,896369
"51";0;"cookies";"sell_0";"sell_1";0,006549;5669,852674
"52";0;"cookies";"sell_0";"sell_1";0,467431;2166,303822
"53";0;"cookies";"sell_0";"sell_1";0,742185;860,689549
"54";0;"cookies";"sell_0";"sell_1";0,402982;6965,591635
"55";0;"cookies";"sell_0";"sell_1";0,818842;1858,546513
"56";0;"cookies";"sell_0";"sell_1";0,230716;1830,434879
"57";0;"cookies";"sell_0";"sell_1";0,918102;221,557741
"58";0;"cookies";"sell_0";"sell_1";0,089342;414,738106
"59";0;"cookies";"sell_0";"sell_1";0,227114;8291,04967
"60";0;"cookies";"sell_0";"sell_1";0,269403;405,40487
"61";0;"cookies";"sell_0";"sell_1";0,584895;1160,877545
"62";0;"cookies";"sell_0";"sell_1";0,681748;79,83033
"63";0;"cookies";"sell_0";"sell_1";0,479823;1333,92871
"64";0;"cookies";"sell_0";"sell_1";0,339399;2497,131905
"65";0;"cookies";"sell_0";"sell_1";0,10964;3109,233556
"66";0;"cookies";"sell_0";"sell_1";0,245643;1360,68803
"67";0;"cookies";"sell_0";"sell_1";0,046733;1499,348143
"68";0;"cookies";"sell_0";"sell_1";0,607093;679,508482
"69";0;"cookies";"sell_0";"sell_1";0,591861;1349,097069
"70";0;"cookies";"sell_0";"sell_1";0,472346;6340,826648
"71";0;"cookies";"sell_0";"sell_1";0,150124;2127,156587
"72";0;"cookies";"sell_0";"sell_1";0,058454;196,218089
"73";0;"cookies";"sell_0";"sell_1";0,871875;937,823139
"74";0;"cookies";"sell_0";"sell_1";0,03231;1807,009739
"75";0;"cookies";"sell_0";"sell_1";0,960513;1839,885909
"76";0;"cookies";"sell_0";"sell_1";0,969098;994,80776
"77";0;"cookies";"sell_0";"sell_1";0,815828;726,222984
"78";0;"cookies";"sell_0";"sell_1";0,419088;50,796489
"79";0;"cookies";"sell_0";"sell_1";0,123285;1162,206995
"80";0;"cookies";"sell_0";"sell_1";0,59391;2038,676574
"81";0;"cookies";"sell_0";"sell_1";0,563626;4445,934598
"82";0;"cookies";"sell_0";"sell_1";0,723236;3235,861013
"83";0;"cookies";"sell_0";"sell_1";0,502728;294,758611
"84";0;"cookies";"sell_0";"sell_1";0,46935;715,442798
"85";0;"cookies";"sell_0";"sell_1";0,645958;262,379773
"86";0;"cookies";"sell_0";"sell_1";0,681259;258,084087
"87";0;"cookies";"sell_0";"sell_1";0,226736;786,47086
