"";"round";"good";"seller";"buyer";"price";"quantity"
"1";0;"cookies";"sell_0";"sell_1";0,851412;7535,494784
"2";0;"cookies";"sell_0";"sell_1";0,945476;269,399281
"3";0;"cookies";"sell_0";"sell_1";0,546374;1362,883245
"4";0;"cookies";"sell_0";"sell_1";0,454202;6575,916373
"5";0;"cookies";"sell_0";"sell_1";0,409335;2249,815127
"6";0;"cookies";"sell_0";"sell_1";0,510582;2367,858282
"7";0;"cookies";"sell_0";"sell_1";0,469275;429,265326
"8";0;"cookies";"sell_0";"sell_1";0,520247;1139,498334
"9";0;"cookies";"sell_0";"sell_1";0,568283;3244,14886
"10";0;"cookies";"sell_0";"sell_1";0,660883;1864,355818
"11";0;"cookies";"sell_0";"sell_1";0,051148;6539,793143
"12";0;"cookies";"sell_0";"sell_1";0,765191;1073,917383
"13";0;"cookies";"sell_0";"sell_1";0,578352;60,219141
"14";0;"cookies";"sell_0";"sell_1";0,863911;1406,62929
"15";0;"cookies";"sell_0";"sell_1";0,539718;5499,32441
"16";0;"cookies";"sell_0";"sell_1";0,317497;6540,173469
"17";0;"cookies";"sell_0";"sell_1";0,709548;2035,494257
"18";0;"cookies";"sell_0";"sell_1";0,773694;273,487038
"19";0;"cookies";"sell_0";"sell_1";0,467904;3129,516938
"20";0;"cookies";"sell_0";"sell_1";0,755808;23,878058
"21";0;"cookies";"sell_0";"sell_1";0,940716;367,665816
"22";0;"cookies";"sell_0";"sell_1";0,368874;871,298364
"23";0;"cookies";"sell_0";"sell_1";0,036032;2372,90613
"24";0;"cookies";"sell_0";"sell_1";0,649114;203,678456
"25";0;"cookies";"sell_0";"sell_1";0,01744;2114,172849
"26";0;"cookies";"sell_0";"sell_1";0,390027;3,036994
"27";0;"cookies";"sell_0";"sell_1";0,323879;2599,128762
"28";0;"cookies";"sell_0";"sell_1";0,276961;377,622209
"29";0;"cookies";"sell_0";"sell_1";0,808077;2399,927598
"30";0;"cookies";"sell_0";"sell_1";0,208451;1817,101659
"31";0;"cookies";"sell_0";"sell_1";0,989427;463,253075
"32";0;"cookies";"sell_0";"sell_1";0,639139;61,889287
